-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
-1.3274e-317
1.3274e-317
